taxon id,taxon name,LJ_2017_033.gz,LJ_2017_035.gz,LJ_2017_036.gz,LJ_2017_039.gz,LJ_2017_040.gz,PS1_P1.gz,PS1_P2.gz,Rhizo_P1.gz,Rhizo_P2.gz
1269006,Klebsiella pneumoniae 909957,88,78,35,69,71,132,65,89,108
1410657,Kandleria vitulina DSM 20405,57,74,33,69,96,160,60,101,85
1229671,Mycobacterium avium subsp. hominissuis TH135,71,39,40,98,86,97,95,135,71
1427984,Candidatus Hepatoplasma crinochetorum Av,99,103,50,111,149,42,55,66,55
1302242,Cutibacterium acnes JCM 18916,100,105,24,163,95,64,41,89,48
638302,Selenomonas flueggei ATCC 43531,157,122,27,96,70,52,62,94,49
1276257,Spiroplasma sabaudiense Ar-1343,114,175,46,75,185,33,29,38,33
1090322,Methanolobus tindarius DSM 2278,164,254,54,80,166,1,3,4,2
1294142,Clostridium intestinale URNW,74,85,36,88,93,99,70,125,56
702453,Listeria seeligeri FSL N1-067,97,93,39,107,162,45,86,44,53
331113,Simkania negevensis Z,136,106,53,144,124,37,33,53,39
525246,Actinomyces urogenitalis DSM 15434,97,81,38,135,99,38,52,140,44
741155,Pseudomonas alcaliphila JAB1,77,78,26,108,107,61,76,112,79
196600,Vibrio vulnificus YJ016,64,125,46,100,84,77,52,96,79
911238,Staphylococcus simiae CCM 7213 = CCUG 51256,89,72,36,117,110,63,63,109,64
411470,[Ruminococcus] gnavus ATCC 29149,119,130,32,101,77,40,89,65,67
637911,Actinobacillus minor NM305,59,61,18,61,57,174,76,158,56
441768,Acholeplasma laidlawii PG-8A,78,127,49,104,95,78,43,85,61
573066,Pseudomonas amygdali pv. tabaci str. ATCC 11528,49,44,25,53,53,78,241,95,80
1118154,Brevibacillus laterosporus GI-9,33,32,49,47,53,106,92,99,206
1121899,Flavobacterium suncheonense GH29-5 = DSM 17707,81,75,39,114,89,58,85,98,78
1177928,Thalassospira profundimaris WP0211,108,89,52,142,95,53,49,87,40
1031753,Campylobacter lanienae NCTC 13004,94,31,18,80,105,61,99,80,147
1203554,Sutterella wadsworthensis HGA0223,67,65,22,72,63,82,40,105,198
1236518,Prevotella scopos JCM 17725,457,62,16,34,48,39,13,27,18
511680,Butyrivibrio crossotus DSM 2876,48,24,8,30,29,9,363,54,148
1300150,Enterococcus mundtii QU 25,110,101,31,75,100,49,43,65,138
1123721,Weissella koreensis KCTC 3621,76,55,20,90,125,10,54,219,60
1341154,Flavobacterium cauense R2A-7,170,131,36,90,94,51,35,76,25
1196094,Snodgrassella alvi wkB2,38,52,17,36,67,40,32,183,243
1121305,Clostridium colicanis DSM 13634,255,75,60,113,164,10,8,13,10
2019572,Fischerella muscicola CCMEE 5323,104,94,34,89,97,41,58,95,95
1197174,Alishewanella aestuarii B11,86,67,28,81,62,109,67,124,81
360094,Xanthomonas oryzae pv. oryzae PXO99A,74,59,41,104,85,63,54,148,77
1348584,Cellulophaga baltica 18,68,89,61,91,97,43,73,81,102
907348,Treponema saccharophilum DSM 2985,107,70,37,74,136,105,22,123,30
866771,Prevotella disiens FB035-09AN,81,58,36,31,30,100,163,185,19
476281,Candidatus Ishikawaella capsulata Mpkobe,79,62,49,188,141,43,32,59,49
398513,Bifidobacterium bifidum NCIMB 41171,207,87,16,122,92,29,49,69,31
1160285,Microcystis aeruginosa PCC 9809,0,2,0,1,1,333,15,328,21
167542,Prochlorococcus marinus str. MIT 9515,102,109,45,143,118,33,56,45,50
1158609,Enterococcus moraviensis ATCC BAA-383,65,74,42,110,121,64,61,93,68
319224,Shewanella putrefaciens CN-32,44,33,15,48,61,162,43,85,205
585204,Streptococcus mitis SK597,77,124,102,75,99,29,25,135,29
537012,Bacteroides cellulosilyticus DSM 14838,130,96,53,172,131,19,31,30,31
1122154,Lactococcus chungangensis CAU 28 = DSM 22330,78,64,53,79,95,22,19,60,222
548476,Corynebacterium aurimucosum ATCC 700975,70,64,57,132,99,55,54,107,54
1429046,Rhodococcus rhodochrous ATCC 21198,62,45,23,66,59,111,55,94,177
1437611,Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934,99,111,48,101,84,54,65,87,43
324925,Pelodictyon phaeoclathratiforme BU-1,75,73,35,75,80,41,31,48,233
1400520,Lactobacillus fabifermentans T30PCM01,109,187,28,129,176,22,6,21,13
867902,Ornithobacterium rhinotracheale DSM 15997,111,66,30,124,81,61,57,81,80
943118,Toxoplasma gondii MAS,109,86,66,155,108,36,10,104,16
762948,Rothia dentocariosa ATCC 17931,100,58,35,68,148,46,91,86,58
1123231,Salinicoccus alkaliphilus DSM 16010,73,58,42,124,78,93,60,104,58
500633,[Clostridium] hiranonis DSM 13275,153,128,20,96,80,29,68,93,22
1315283,Pseudoalteromonas translucida KMM 520,83,66,33,82,78,97,69,101,78
763057,Mesorhizobium huakuii 7653R,68,68,37,92,85,64,57,139,77
1339279,Bacteroides fragilis str. 20793-3,102,37,24,53,69,13,75,257,56
1418095,Xanthomonas arboricola pv. pruni MAFF 301420,67,91,27,76,78,94,52,117,82
1285583,Corynebacterium casei LMG S-19264,162,126,35,101,115,30,18,57,37
1453500,Schleiferia thermophila str. Yellowstone,87,100,27,109,113,58,73,61,53
372461,Buchnera aphidicola BCc,34,26,14,40,42,218,82,74,151
471870,Bacteroides intestinalis DSM 17393,118,100,23,128,27,43,78,71,92
1264675,Ralstonia pickettii OR214,70,64,16,77,41,62,76,172,101
752555,Prevotella bryantii B14,119,63,32,76,86,73,69,85,75
1195244,Gallibacterium anatis 12656/12,70,224,44,50,144,36,11,73,26
1345023,Exiguobacterium chiriqhucha RW-2,28,23,12,30,40,51,158,38,298
754252,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1,99,90,35,84,139,68,36,81,46
96563,Pseudomonas stutzeri ATCC 17588 = LMG 11199,89,89,38,182,159,32,19,47,22
1403945,Negativicoccus succinicivorans DORA_17_25,177,157,47,109,98,16,14,23,35
551115,'Nostoc azollae' 0708,111,66,41,99,68,103,70,80,37
1973483,Nostoc carneum NIES-2107,81,99,35,147,102,50,43,86,32
762051,Leuconostoc kimchii IMSNU 11154,99,83,52,84,84,79,56,81,57
1353532,Thalassospira permensis NBRC 106175,61,25,55,136,32,134,29,178,24
1291534,Gluconobacter thailandicus NBRC 3255,101,81,33,107,108,54,56,89,44
1120997,Anaerovibrio lipolyticus DSM 3074,70,71,36,65,89,93,37,176,36
1423768,Apilactobacillus kunkeei DSM 12361 = ATCC 700308,58,42,33,50,49,128,53,93,165
585502,Prevotella bergensis DSM 17361,48,53,31,64,44,86,78,198,69
1324960,Aeromonas salmonicida subsp. pectinolytica 34mel,111,95,28,84,102,58,46,83,63
882,Desulfovibrio vulgaris str. Hildenborough,55,74,62,103,144,32,92,93,14
1196031,Bacillus oceanisediminis 2691,72,81,140,59,56,46,70,62,83
1002809,Solibacillus silvestris StLB046,92,86,53,104,138,73,30,64,28
525365,Lactobacillus ultunensis DSM 16047,70,35,16,67,97,183,45,84,67
222891,Neorickettsia sennetsu str. Miyayama,121,86,71,91,112,40,53,67,23
283166,Bartonella henselae str. Houston-1,50,55,23,61,57,88,62,175,92
1313304,Chitinivibrio alkaliphilus ACht1,125,93,34,107,124,34,35,68,41
1121328,[Clostridium] paradoxum JW-YL-7 = DSM 7308,68,52,33,117,121,78,45,80,65
205918,Pseudomonas syringae pv. syringae B728a,102,91,37,151,112,39,32,66,26
552531,Bifidobacterium animalis subsp. lactis BB-12,39,38,17,51,37,199,120,96,57
1297581,Anoxybacillus flavithermus AK1,156,68,26,98,127,38,66,57,18
83331,Mycobacterium tuberculosis CDC1551,69,66,33,108,88,59,43,106,81
1127672,Paraglaciecola chathamensis S18K6,52,112,221,59,67,43,35,40,23
935590,Neisseria meningitidis M0579,18,14,5,16,16,335,59,148,40
318167,Shewanella frigidimarina NCIMB 400,96,77,37,93,86,60,56,83,62
411483,Faecalibacterium prausnitzii A2-165,39,49,20,77,110,53,19,254,29
981222,Chloracidobacterium thermophilum B,87,74,31,83,108,83,28,126,30
1231377,Lactococcus garvieae DCC43,107,58,30,93,118,47,65,85,45
1428454,Clostridium beijerinckii NRRL B-598,52,76,32,63,77,157,51,71,68
1423746,Lactobacillus frumenti DSM 13145,115,69,38,84,105,62,51,74,49
1158612,Enterococcus caccae ATCC BAA-1240,78,51,39,105,90,60,51,79,93
873447,Streptococcus parauberis NCFD 2020,58,71,30,66,40,101,64,163,53
1121097,Bacteroides graminisolvens DSM 19988 = JCM 15093,60,89,38,111,86,65,36,105,54
1121284,Chryseobacterium bovis DSM 19482,66,80,38,111,118,14,29,35,151
693979,Bacteroides helcogenes P 36-108,74,54,22,60,62,100,60,140,69
694433,Saprospira grandis DSM 2844,141,89,31,89,124,35,28,69,35
272633,Mycoplasma penetrans HF-2,49,67,41,75,97,32,31,205,43
572419,Mycoplasma amphoriforme A39,59,93,53,146,160,35,21,47,25
160492,Xylella fastidiosa 9a5c,60,62,23,45,61,80,97,120,90
205920,Ehrlichia chaffeensis str. Arkansas,81,46,14,88,95,96,37,119,62
1265819,Listeria grandensis FSL F6-0971,77,57,35,78,73,81,63,104,67
1401067,Veillonella montpellierensis DNF00314,70,56,12,87,78,59,51,95,127
1403946,Streptococcus anginosus DORA_7,164,158,24,117,30,11,72,23,35
1208918,Candidatus Kinetoplastibacterium crithidii TCC036E,46,38,32,55,49,67,61,77,209
1094551,Bartonella alsatica IBS 382,74,63,23,70,56,109,45,108,86
575586,Acinetobacter johnsonii SH046,56,52,20,48,45,208,78,92,34
1354746,Ordospora colligata OC4,91,102,39,95,114,38,32,63,59
932677,Pantoea ananatis AJ13355,124,72,34,94,107,62,30,80,25
1310633,Acinetobacter baumannii 940793,131,124,55,138,134,8,9,24,5
585054,Escherichia fergusonii ATCC 35469,65,40,12,60,47,110,102,61,130
1217691,Acinetobacter pittii ANC 4050,88,104,71,91,82,41,72,40,37
1002804,Helicobacter bizzozeronii CIII-1,79,49,32,70,77,62,35,146,76
761659,Salinibacter ruber M8,37,38,15,30,44,155,81,167,59
1296110,Cryptococcus gattii VGII Ram5,119,177,28,92,125,11,12,45,17
862515,Prevotella marshii DSM 16973 = JCM 13450,39,32,13,34,47,53,181,132,94
1423802,Lactobacillus senioris DSM 24302 = JCM 17472,109,61,28,88,82,54,68,90,44
515618,Candidatus Riesia pediculicola USDA,98,57,13,76,113,78,32,97,60
1217649,Acinetobacter beijerinckii ANC 3835,83,76,46,95,81,74,46,91,32
315750,Bacillus pumilus SAFR-032,43,45,26,49,62,152,112,94,41
488537,Clostridium perfringens D str. JGS1721,96,102,43,106,133,34,25,36,48
879305,Anaerococcus prevotii ACS-065-V-Col13,75,80,35,83,94,42,46,117,51
1219065,Vibrio proteolyticus NBRC 13287,51,39,14,68,48,84,52,203,62
1094502,Bartonella vinsonii subsp. berkhoffii str. Tweed,88,61,33,70,68,66,34,58,143
1195246,Alishewanella agri BL06,87,63,28,94,84,64,73,66,62
1261067,Gardnerella vaginalis JCP8151A,66,65,26,82,81,136,30,82,52
500634,Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456,188,96,45,109,119,27,9,15,12
537010,Desulfitobacterium hafniense DP7,138,78,46,148,95,38,18,33,26
411479,Bacteroides uniformis ATCC 8492,218,159,17,97,53,12,29,17,17
1330047,Acinetobacter junii MTCC 11364,32,47,11,40,35,222,45,121,65
340322,Corynebacterium glutamicum R,75,96,48,100,72,81,28,67,51
1290391,Botrytis cinerea BcDW1,156,107,65,61,105,37,20,30,37
1085406,Anabaenopsis circularis NIES-21,61,42,17,65,53,89,135,74,81
319225,Pelodictyon luteolum DSM 273,49,115,49,54,56,106,54,56,78
332648,Botrytis cinerea B05.10,57,94,24,61,91,70,43,116,59
267748,Mycoplasma mobile 163K,106,87,33,136,141,34,14,39,25
559297,Blastomyces dermatitidis ER-3,78,47,54,65,73,33,53,177,35
402612,Flavobacterium psychrophilum JIP02/86,84,70,35,92,67,52,59,83,73
1246955,Mycoplasma cynos C142,154,118,64,103,70,26,34,25,21
1449981,Serratia nematodiphila DZ0503SBS1,54,45,23,48,39,116,70,95,123
1122991,Prevotella shahii DSM 15611 = JCM 12083,93,83,33,99,133,21,59,55,36
1401651,Candidatus Riesia pediculischaeffi PTSU,90,99,35,72,84,39,30,116,45
290317,Chlorobium phaeobacteroides DSM 266,43,87,18,86,60,72,39,154,51
1143193,Pyricularia oryzae P131,86,135,23,95,141,34,19,43,34
888063,Enterobacter hormaechei ATCC 49162,126,54,30,81,74,60,46,71,67
735332,Leptothrix ochracea L12,71,53,14,85,61,59,67,154,41
696125,Bartonella clarridgeiae 73,74,60,13,68,79,99,55,93,63
865938,Weeksella virosa DSM 16922,76,64,32,98,82,71,50,77,54
595499,Candidatus Sulcia muelleri SMDSEM,80,86,142,105,104,17,31,25,14
267869,Microcystis aeruginosa NIES-98,142,112,32,58,236,6,1,9,6
941639,Bacillus coagulans 2-6,143,112,45,123,91,32,22,19,15
1217715,Acinetobacter bohemicus ANC 3994,82,71,14,95,75,73,53,81,56
1064535,Megasphaera elsdenii DSM 20460,39,58,28,87,55,48,97,97,91
1120928,Acinetobacter tjernbergiae DSM 14971 = CIP 107465,85,66,30,96,75,46,74,84,44
634956,Parageobacillus thermoglucosidasius C56-YS93,31,14,10,23,33,26,33,49,379
1402545,Pseudomonas aeruginosa BL04,54,61,28,90,72,95,49,99,50
1095744,Haemophilus parahaemolyticus HK385,90,66,26,92,98,57,52,49,68
498848,Thermus aquaticus Y51MC23,135,97,27,99,80,45,28,56,31
2569534,Microcystis aeruginosa NIES-4325,87,88,99,70,57,32,40,90,34
1137134,Lactococcus lactis subsp. lactis A12,17,8,2,13,19,36,225,40,235
764299,Streptococcus ictaluri 707-05,68,90,29,94,94,51,42,68,58
553219,Campylobacter showae RM3277,64,31,25,39,61,40,125,130,79
1439318,Citrobacter freundii MGH 56,78,76,26,78,84,69,37,84,59
190486,Xanthomonas citri pv. citri str. 306,84,65,37,78,66,76,47,81,56
1450533,Aspergillus niger CBS 101883,68,89,38,72,88,47,50,75,59
1001601,Leptospira interrogans serovar Zanoni str. LT2156,1,0,0,0,1,73,0,0,510
445974,Erysipelatoclostridium ramosum DSM 1402,140,124,35,91,46,12,37,34,66
1197325,Mycoplasma wenyonii str. Massachusetts,142,87,45,133,114,16,9,18,21
93059,Prochlorococcus marinus str. MIT 9211,73,73,41,84,108,60,35,75,36
884204,Burkholderia pseudomallei 1026b,73,125,29,64,77,45,42,81,48
1276258,Spiroplasma apis B31,94,80,43,90,92,39,57,57,31
679199,Alloprevotella rava F0323,53,95,28,81,54,67,38,87,79
1323249,Plasmodium yoelii 17X,60,51,24,48,63,87,60,86,103
1151116,Rahnella aquatilis HX2,56,78,35,58,76,56,54,61,107
762982,Paraprevotella xylaniphila YIT 11841,39,42,20,66,62,65,44,205,38
1321818,Actinomyces johnsonii F0542,74,63,24,71,63,51,49,109,77
1123350,Tepidibacter thalassicus DSM 15285,57,56,36,66,95,62,76,84,48
999422,Prevotella maculosa OT 289,53,50,17,43,34,79,79,106,118
1053230,Bacillus cereus VD115,192,83,19,71,104,20,38,34,17
592031,Eubacterium saphenum ATCC 49989,67,65,21,82,104,41,41,106,50
1406840,Flavobacterium beibuense F44-8,74,61,43,201,65,45,16,44,28
1445864,Serratia marcescens BIDMC 80,307,77,22,96,35,10,7,19,4
596315,Peptostreptococcus stomatis DSM 17678,85,83,31,91,92,51,37,58,48
573983,Moraxella porci DSM 25326,94,116,33,113,94,27,24,46,27
1423723,Lactobacillus amylovorus DSM 20531,83,143,52,91,74,33,39,48,11
657308,Gordonibacter pamelaeae 7-10-1-b,66,108,35,88,70,62,24,87,34
1403190,Aspergillus parasiticus SU-1,73,82,25,80,77,61,46,99,30
1321371,Holospora undulata HU1,71,88,36,105,130,47,12,56,27
279010,Bacillus licheniformis DSM 13 = ATCC 14580,63,50,17,97,72,5,3,12,253
1094562,Bartonella vinsonii subsp. arupensis OK-94-513,67,67,34,104,76,55,47,80,42
861365,Klebsiella pneumoniae subsp. rhinoscleromatis SB3432,113,118,35,88,30,20,77,49,40
649760,Prevotella oris F0302,9,18,4,41,15,159,5,311,7
1218108,Empedobacter brevis NBRC 14943 = ATCC 43319,92,59,25,71,101,50,71,50,49
1182590,Pseudomonas pseudoalcaligenes CECT 5344,75,85,48,78,101,57,27,60,36
714313,Lactobacillus sanfranciscensis TMW 1.1304,57,89,32,93,90,81,31,58,36
340177,Chlorobium chlorochromatii CaD3,84,74,34,109,84,27,60,63,30
591020,Shigella flexneri 2002017,85,125,54,85,110,28,32,26,19
1191523,Melioribacter roseus P3M-2,100,55,18,71,86,54,55,53,72
499177,Acetoanaerobium sticklandii DSM 519,58,94,33,90,83,31,39,36,99
272556,Aggregatibacter actinomycetemcomitans HK1651,98,70,27,114,129,37,18,40,29
411473,Ruminococcus callidus ATCC 27760,84,61,115,69,70,33,30,57,43
469378,Cryptobacterium curtum DSM 15641,48,73,21,72,52,74,40,64,116
993516,Rhodopirellula baltica SWK14,138,125,31,49,97,39,45,24,12
696747,Arthrospira platensis NIES-39,85,67,33,75,104,52,34,63,45
411154,Gramella forsetii KT0803,76,52,24,64,73,49,39,100,81
997348,Neisseria macacae ATCC 33926,132,120,31,74,127,9,16,21,25
1359168,Orientia chuto str. Dubai,65,55,26,67,102,50,39,93,57
1125747,Paraglaciecola agarilytica NO2,84,66,29,75,97,57,27,74,45
1423778,Lactobacillus oligofermentans DSM 15707 = LMG 22743,59,55,30,66,69,59,43,110,63
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072,8,5,7,6,13,88,76,191,158
907965,Encephalitozoon hellem ATCC 50504,55,55,22,46,59,67,137,66,45
1217674,Acinetobacter radioresistens NIPH 2130,65,67,29,79,64,35,32,46,133
451640,Catenibacterium mitsuokai DSM 15897,72,51,27,83,100,61,24,88,44
1004787,Alteromonas macleodii str. 'Balearic Sea AD45',73,72,26,75,79,90,29,73,33
889378,Spirochaeta africana DSM 8902,46,60,32,51,47,94,42,138,39
1321816,Alloscardovia omnicolens F0580,51,37,16,59,60,87,72,117,48
1300258,Alteromonas mediterranea UM7,67,73,33,91,88,67,41,48,38
1288779,Vibrio parahaemolyticus 49,77,94,35,101,125,20,30,39,25
1276220,Spiroplasma taiwanense CT-1,72,89,42,96,126,35,18,41,27
1183434,Agrobacterium salinitolerans str. Hayward 0363,56,63,26,101,56,58,44,87,53
864564,Parascardovia denticolens DSM 10105 = JCM 12538,62,59,28,109,101,57,31,59,38
1321817,Actinomyces graevenitzii F0530,69,54,24,83,82,48,40,103,40
562981,Gemella haemolysans M341,51,80,41,38,99,81,36,75,41
373384,Shigella flexneri 5 str. 8401,81,61,57,60,119,71,12,44,37
272635,Mycoplasma pulmonis UAB CTIP,53,49,20,33,44,197,34,58,51
1074000,Cronobacter universalis NCTC 9529,66,44,23,64,59,63,50,120,49
930946,Fructobacillus fructosus KCTC 3544,50,49,16,64,55,105,56,73,70
521003,Collinsella intestinalis DSM 13280,71,50,28,92,76,54,39,76,51
883156,Veillonella seminalis ACS-216-V-Col6b,54,66,28,78,68,108,46,57,32
345073,Vibrio cholerae O395,134,103,33,140,105,4,1,13,3
521674,Planctopirus limnophila DSM 3776,66,70,27,93,83,62,34,61,40
1276246,Spiroplasma culicicola AES-1,63,33,24,36,69,45,157,74,35
673519,Vibrio harveyi 1DA3,85,72,23,58,53,47,50,84,64
1416333,Trypanosoma cruzi Dm28c,68,105,28,71,70,47,76,48,21
247279,Chroogloeocystis siderophila 5.2 s.c.1,56,53,25,57,78,72,58,87,48
749927,Amycolatopsis mediterranei U32,81,114,34,70,126,23,15,47,23
1450519,Dermabacter hominis 1368,66,56,22,69,60,60,34,97,69
761204,Phytophthora parasitica INRA-310,106,50,19,66,85,30,69,49,59
1183425,Agrobacterium deltaense NCPPB 1641,64,69,30,58,56,43,26,75,109
349520,Paenibacillus polymyxa E681,68,60,28,79,65,47,56,84,43
1288291,Anncaliia algerae PRA339,85,82,43,85,109,29,41,28,27
693974,Shewanella baltica BA175,112,46,37,76,127,35,24,38,34
451755,Clostridium perfringens E str. JGS1987,30,24,12,46,52,72,49,81,163
1340429,Rhizopus microsporus ATCC 52813,170,65,16,123,75,16,19,18,27
1233171,Paraclostridium bifermentans ATCC 638,84,48,51,90,79,33,32,47,64
1217648,Acinetobacter beijerinckii CIP 110307,52,53,20,69,74,64,46,65,85
1188239,Mycoplasma ovipneumoniae 14811,66,98,40,110,108,25,30,31,20
1120927,Acinetobacter tandoii DSM 14970 = CIP 107469,92,61,21,95,49,96,19,58,37
1423744,Holzapfelia floricola DSM 23037 = JCM 16512,73,46,25,70,60,52,70,93,37
331104,Blattabacterium sp. (Blattella germanica) str. Bge,13,25,2,7,16,255,14,180,13
1215915,Lactococcus raffinolactis 4877,85,44,24,75,68,60,47,52,70
279714,Pseudogulbenkiania ferrooxidans 2002,66,65,20,69,73,54,46,75,55
1170229,Penicillium digitatum PHI26,78,48,29,182,131,11,10,16,18
1246626,Bacillus lehensis G1,54,135,29,54,59,22,70,48,51
1347420,Aeromonas veronii Hm21,52,40,14,50,47,79,86,105,49
1423749,Lactobacillus gastricus DSM 16045,53,78,29,64,60,57,34,129,17
563032,Rothia dentocariosa M567,78,62,43,109,96,33,21,38,39
1321814,Eubacterium brachy ATCC 33089,41,68,18,66,53,69,65,79,60
1208921,Candidatus Kinetoplastibacterium galatii TCC219,46,41,35,51,60,52,121,87,26
1357400,Helicobacter macacae MIT 99-5501,59,83,30,93,76,34,37,79,27
764291,Streptococcus urinalis 2285-97,77,66,20,76,67,47,40,69,56
749495,Enterococcus faecalis TX4248,106,82,37,160,109,4,5,10,4
1150460,Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854,53,53,15,32,21,124,33,59,126
345074,Vibrio cholerae RC385,35,33,23,54,37,117,58,138,21
225364,Wolbachia endosymbiont of Drosophila simulans wAu,147,102,20,128,40,9,30,22,18
1207542,Bifidobacterium bifidum LMG 13195,66,43,21,72,71,53,35,91,63
399741,Serratia proteamaculans 568,76,70,30,77,67,41,59,59,35
706191,Pantoea ananatis LMG 20103,75,38,21,46,57,92,43,68,74
1408226,Vagococcus lutrae LBD1,76,49,26,65,49,76,53,72,46
1229726,Gramella flava JLT2011,77,76,63,93,82,24,22,45,30
539329,Francisella philomiragia subsp. philomiragia ATCC 25015,38,29,3,17,22,44,28,52,277
537972,Helicobacter pullorum MIT 98-5489,111,83,46,53,69,26,43,36,43
883096,Bergeyella zoohelcum ATCC 43767,102,81,30,45,52,28,76,43,53
1435058,Pseudomonas monteilii SB3101,81,67,17,56,103,78,33,53,21
246194,Carboxydothermus hydrogenoformans Z-2901,64,77,22,97,70,47,31,60,41
652616,Mycobacterium tuberculosis str. Erdman = ATCC 35801,46,43,22,72,97,38,41,50,100
1033731,Alistipes timonensis JC136,57,54,26,65,61,38,56,71,79
762984,Bacteroides clarus YIT 12056,61,51,25,72,59,83,37,56,63
765698,Mesorhizobium ciceri biovar biserrulae WSM1271,32,45,6,40,32,147,61,73,71
